geoid,school_id,school,sat_g11,transit_min_median
17031620100,609680,PAYTON HS,1334.0,65.8
17031620100,609755,YOUNG HS,1297.0,56.6
17031620100,610547,SOUTH SHORE INTL HS,901.0,66.9
17031620100,609720,LANE TECH HS,1256.0,86.8
17031620100,609726,BROOKS HS,1111.0,77.1
17031620200,609694,HANCOCK HS,1078.0,11.1
17031620200,609678,JONES HS,1276.0,47.7
17031620200,609693,WESTINGHOUSE HS,1005.0,58.0
17031620200,609680,PAYTON HS,1334.0,64.0
17031620200,609751,KING HS,939.0,61.7
17031620200,609749,NORTHSIDE PREP HS,1303.0,100.6
17031620200,610391,LINDBLOM HS,1046.0,34.9
17031620200,609755,YOUNG HS,1297.0,53.3
17031620200,610547,SOUTH SHORE INTL HS,901.0,65.2
17031620200,609720,LANE TECH HS,1256.0,85.0
17031620200,609726,BROOKS HS,1111.0,77.1
17031620300,609694,HANCOCK HS,1078.0,9.3
17031620300,609678,JONES HS,1276.0,54.0
17031620300,609693,WESTINGHOUSE HS,1005.0,61.0
17031620300,609680,PAYTON HS,1334.0,69.6
17031620300,609749,NORTHSIDE PREP HS,1303.0,103.5
17031620300,610391,LINDBLOM HS,1046.0,26.0
17031620300,609751,KING HS,939.0,62.3
17031620300,609755,YOUNG HS,1297.0,61.1
17031620300,610547,SOUTH SHORE INTL HS,901.0,71.5
17031620300,609720,LANE TECH HS,1256.0,84.1
17031620300,609726,BROOKS HS,1111.0,75.7
17031620400,609694,HANCOCK HS,1078.0,9.6
17031620400,609693,WESTINGHOUSE HS,1005.0,57.6
17031620400,609678,JONES HS,1276.0,50.5
17031620400,610391,LINDBLOM HS,1046.0,23.4
17031620400,609749,NORTHSIDE PREP HS,1303.0,100.2
17031620400,609680,PAYTON HS,1334.0,67.2
17031620400,609751,KING HS,939.0,59.2
17031620400,609726,BROOKS HS,1111.0,72.6
17031620400,609755,YOUNG HS,1297.0,60.6
17031620400,610547,SOUTH SHORE INTL HS,901.0,70.1
17031620400,609720,LANE TECH HS,1256.0,85.4
17031630300,609694,HANCOCK HS,1078.0,16.0
17031630300,609693,WESTINGHOUSE HS,1005.0,52.2
17031630300,609678,JONES HS,1276.0,47.5
17031630300,609751,KING HS,939.0,58.8
17031630300,610391,LINDBLOM HS,1046.0,29.9
17031630300,609680,PAYTON HS,1334.0,63.8
17031630300,609749,NORTHSIDE PREP HS,1303.0,102.6
17031630300,609755,YOUNG HS,1297.0,57.1
17031630300,609726,BROOKS HS,1111.0,73.8
17031630300,610547,SOUTH SHORE INTL HS,901.0,67.5
17031630300,609720,LANE TECH HS,1256.0,84.5
17031630400,609694,HANCOCK HS,1078.0,17.1
17031630400,609693,WESTINGHOUSE HS,1005.0,50.8
17031630400,609678,JONES HS,1276.0,46.4
17031630400,610391,LINDBLOM HS,1046.0,25.7
17031630400,609751,KING HS,939.0,52.9
17031630400,609680,PAYTON HS,1334.0,63.0
17031630400,609749,NORTHSIDE PREP HS,1303.0,101.2
17031630400,609755,YOUNG HS,1297.0,56.5
17031630400,609726,BROOKS HS,1111.0,68.9
17031630400,610547,SOUTH SHORE INTL HS,901.0,66.6
17031630400,609720,LANE TECH HS,1256.0,78.0
17031630500,609694,HANCOCK HS,1078.0,20.4
17031630500,609678,JONES HS,1276.0,43.9
17031630500,609693,WESTINGHOUSE HS,1005.0,58.7
17031630500,609751,KING HS,939.0,50.6
17031630500,610391,LINDBLOM HS,1046.0,23.1
17031630500,609749,NORTHSIDE PREP HS,1303.0,101.6
17031630500,609680,PAYTON HS,1334.0,60.2
17031630500,609755,YOUNG HS,1297.0,53.5
17031630500,609726,BROOKS HS,1111.0,65.5
17031630500,610547,SOUTH SHORE INTL HS,901.0,63.6
17031630500,609720,LANE TECH HS,1256.0,72.5
17031630600,609694,HANCOCK HS,1078.0,20.2
17031630600,609678,JONES HS,1276.0,40.6
17031630600,609693,WESTINGHOUSE HS,1005.0,54.2
17031630600,609751,KING HS,939.0,49.1
17031630600,610391,LINDBLOM HS,1046.0,22.0
17031630600,609749,NORTHSIDE PREP HS,1303.0,96.0
17031630600,609680,PAYTON HS,1334.0,55.7
17031630600,609755,YOUNG HS,1297.0,47.7
17031630600,609720,LANE TECH HS,1256.0,66.4
17031630600,610547,SOUTH SHORE INTL HS,901.0,58.0
17031630600,609726,BROOKS HS,1111.0,61.7
17031630800,609694,HANCOCK HS,1078.0,18.1
17031630800,609693,WESTINGHOUSE HS,1005.0,53.0
17031630800,609678,JONES HS,1276.0,49.8
17031630800,610391,LINDBLOM HS,1046.0,19.1
17031630800,609751,KING HS,939.0,53.4
17031630800,609749,NORTHSIDE PREP HS,1303.0,104.5
17031630800,609726,BROOKS HS,1111.0,66.2
17031630800,609680,PAYTON HS,1334.0,67.1
17031630800,609755,YOUNG HS,1297.0,59.9
17031630800,610547,SOUTH SHORE INTL HS,901.0,65.0
17031630800,609720,LANE TECH HS,1256.0,79.1
17031630900,609694,HANCOCK HS,1078.0,13.9
17031630900,609678,JONES HS,1276.0,50.2
17031630900,609693,WESTINGHOUSE HS,1005.0,53.5
17031630900,610391,LINDBLOM HS,1046.0,20.7
17031630900,609751,KING HS,939.0,56.8
17031630900,609755,YOUNG HS,1297.0,60.4
17031630900,609726,BROOKS HS,1111.0,69.7
17031630900,609680,PAYTON HS,1334.0,67.5
17031630900,609749,NORTHSIDE PREP HS,1303.0,105.0
17031630900,610547,SOUTH SHORE INTL HS,901.0,67.3
17031630900,609720,LANE TECH HS,1256.0,82.5
17031640100,609694,HANCOCK HS,1078.0,20.1
17031640100,609678,JONES HS,1276.0,47.0
17031640100,609693,WESTINGHOUSE HS,1005.0,68.4
17031640100,610391,LINDBLOM HS,1046.0,31.4
17031640100,609749,NORTHSIDE PREP HS,1303.0,102.7
17031640100,609751,KING HS,939.0,69.1
17031640100,609755,YOUNG HS,1297.0,52.6
17031640100,609680,PAYTON HS,1334.0,62.6
17031640100,610547,SOUTH SHORE INTL HS,901.0,64.4
17031640100,609720,LANE TECH HS,1256.0,84.3
17031640100,609726,BROOKS HS,1111.0,79.3
17031640300,609694,HANCOCK HS,1078.0,29.0
17031640300,609693,WESTINGHOUSE HS,1005.0,79.1
17031640300,609720,LANE TECH HS,1256.0,97.3
17031640300,610391,LINDBLOM HS,1046.0,43.6
17031640300,609749,NORTHSIDE PREP HS,1303.0,115.5
17031640300,609751,KING HS,939.0,81.8
17031640300,609678,JONES HS,1276.0,59.2
17031640300,609680,PAYTON HS,1334.0,74.9
17031640300,609755,YOUNG HS,1297.0,68.3
17031640300,609726,BROOKS HS,1111.0,93.0
17031640300,610547,SOUTH SHORE INTL HS,901.0,77.6
17031640400,609694,HANCOCK HS,1078.0,36.8
17031640400,609720,LANE TECH HS,1256.0,101.3
17031640400,609693,WESTINGHOUSE HS,1005.0,87.9
17031640400,609749,NORTHSIDE PREP HS,1303.0,117.4
17031640400,609678,JONES HS,1276.0,62.7
17031640400,610391,LINDBLOM HS,1046.0,47.3
17031640400,609680,PAYTON HS,1334.0,78.8
17031640400,609726,BROOKS HS,1111.0,99.5
17031640400,609751,KING HS,939.0,87.6
17031640400,609755,YOUNG HS,1297.0,72.0
17031640400,610547,SOUTH SHORE INTL HS,901.0,81.6
17031640500,609694,HANCOCK HS,1078.0,32.4
17031640500,609720,LANE TECH HS,1256.0,97.8
17031640500,609678,JONES HS,1276.0,59.1
17031640500,609749,NORTHSIDE PREP HS,1303.0,113.9
17031640500,610391,LINDBLOM HS,1046.0,44.2
17031640500,609680,PAYTON HS,1334.0,75.3
17031640500,609693,WESTINGHOUSE HS,1005.0,84.3
17031640500,609751,KING HS,939.0,84.1
17031640500,609726,BROOKS HS,1111.0,93.5
17031640500,609755,YOUNG HS,1297.0,67.6
17031640500,610547,SOUTH SHORE INTL HS,901.0,78.1
17031640600,609694,HANCOCK HS,1078.0,27.9
17031640600,609720,LANE TECH HS,1256.0,93.8
17031640600,609693,WESTINGHOUSE HS,1005.0,75.6
17031640600,609678,JONES HS,1276.0,55.2
17031640600,610391,LINDBLOM HS,1046.0,40.2
17031640600,609751,KING HS,939.0,80.1
17031640600,609680,PAYTON HS,1334.0,71.4
17031640600,609749,NORTHSIDE PREP HS,1303.0,112.0
17031640600,609755,YOUNG HS,1297.0,64.5
17031640600,610547,SOUTH SHORE INTL HS,901.0,74.1
17031640600,609726,BROOKS HS,1111.0,92.0
17031640700,609694,HANCOCK HS,1078.0,25.1
17031640700,609678,JONES HS,1276.0,52.5
17031640700,609720,LANE TECH HS,1256.0,90.6
17031640700,610391,LINDBLOM HS,1046.0,40.3
17031640700,609693,WESTINGHOUSE HS,1005.0,77.0
17031640700,609751,KING HS,939.0,77.5
17031640700,609749,NORTHSIDE PREP HS,1303.0,111.7
17031640700,609755,YOUNG HS,1297.0,61.6
17031640700,609680,PAYTON HS,1334.0,68.6
17031640700,610547,SOUTH SHORE INTL HS,901.0,75.9
17031640700,609726,BROOKS HS,1111.0,88.2
17031640800,609678,JONES HS,1276.0,48.8
17031640800,609694,HANCOCK HS,1078.0,20.7
17031640800,609693,WESTINGHOUSE HS,1005.0,72.4
17031640800,609720,LANE TECH HS,1256.0,89.6
17031640800,610391,LINDBLOM HS,1046.0,30.5
17031640800,609751,KING HS,939.0,73.7
17031640800,609755,YOUNG HS,1297.0,61.5
17031640800,609726,BROOKS HS,1111.0,78.4
17031640800,609749,NORTHSIDE PREP HS,1303.0,109.2
17031640800,609680,PAYTON HS,1334.0,69.1
17031640800,610547,SOUTH SHORE INTL HS,901.0,71.9
17031650100,609694,HANCOCK HS,1078.0,11.3
17031650100,609678,JONES HS,1276.0,54.1
17031650100,609693,WESTINGHOUSE HS,1005.0,60.8
17031650100,610391,LINDBLOM HS,1046.0,24.0
17031650100,609749,NORTHSIDE PREP HS,1303.0,103.4
17031650100,609680,PAYTON HS,1334.0,70.3
17031650100,609751,KING HS,939.0,67.4
17031650100,609755,YOUNG HS,1297.0,62.7
17031650100,610547,SOUTH SHORE INTL HS,901.0,68.7
17031650100,609726,BROOKS HS,1111.0,72.7
17031650100,609720,LANE TECH HS,1256.0,85.8
17031650200,609694,HANCOCK HS,1078.0,14.1
17031650200,609678,JONES HS,1276.0,54.0
17031650200,609693,WESTINGHOUSE HS,1005.0,63.7
17031650200,610391,LINDBLOM HS,1046.0,26.3
17031650200,609749,NORTHSIDE PREP HS,1303.0,106.2
17031650200,609751,KING HS,939.0,70.5
17031650200,609755,YOUNG HS,1297.0,61.1
17031650200,609726,BROOKS HS,1111.0,75.1
17031650200,610547,SOUTH SHORE INTL HS,901.0,71.0
17031650200,609680,PAYTON HS,1334.0,69.6
17031650200,609720,LANE TECH HS,1256.0,88.1
17031650301,609694,HANCOCK HS,1078.0,16.8
17031650301,609678,JONES HS,1276.0,59.1
17031650301,609693,WESTINGHOUSE HS,1005.0,66.5
17031650301,609720,LANE TECH HS,1256.0,92.2
17031650301,610391,LINDBLOM HS,1046.0,27.9
17031650301,609749,NORTHSIDE PREP HS,1303.0,109.0
17031650301,609726,BROOKS HS,1111.0,72.5
17031650301,610547,SOUTH SHORE INTL HS,901.0,70.8
17031650301,609751,KING HS,939.0,71.1
17031650301,609755,YOUNG HS,1297.0,68.4
17031650301,609680,PAYTON HS,1334.0,74.8
17031650302,609694,HANCOCK HS,1078.0,13.6
17031650302,609693,WESTINGHOUSE HS,1005.0,63.2
17031650302,609720,LANE TECH HS,1256.0,89.0
17031650302,609678,JONES HS,1276.0,56.3
17031650302,609749,NORTHSIDE PREP HS,1303.0,105.8
17031650302,610391,LINDBLOM HS,1046.0,24.7
17031650302,609751,KING HS,939.0,67.3
17031650302,609726,BROOKS HS,1111.0,69.8
17031650302,610547,SOUTH SHORE INTL HS,901.0,67.7
17031650302,609755,YOUNG HS,1297.0,65.2
17031650302,609680,PAYTON HS,1334.0,72.5
17031650400,609694,HANCOCK HS,1078.0,18.8
17031650400,609720,LANE TECH HS,1256.0,86.1
17031650400,609693,WESTINGHOUSE HS,1005.0,73.6
17031650400,609678,JONES HS,1276.0,61.1
17031650400,610391,LINDBLOM HS,1046.0,26.3
17031650400,609749,NORTHSIDE PREP HS,1303.0,114.8
17031650400,609726,BROOKS HS,1111.0,68.6
17031650400,610547,SOUTH SHORE INTL HS,901.0,55.9
17031650400,609751,KING HS,939.0,63.3
17031650400,609755,YOUNG HS,1297.0,68.4
17031650400,609680,PAYTON HS,1334.0,75.9
17031650500,609694,HANCOCK HS,1078.0,28.3
17031650500,609720,LANE TECH HS,1256.0,95.2
17031650500,609749,NORTHSIDE PREP HS,1303.0,120.2
17031650500,609693,WESTINGHOUSE HS,1005.0,84.4
17031650500,609726,BROOKS HS,1111.0,79.1
17031650500,610391,LINDBLOM HS,1046.0,44.6
17031650500,610547,SOUTH SHORE INTL HS,901.0,77.1
17031650500,609751,KING HS,939.0,80.8
17031650500,609678,JONES HS,1276.0,58.9
17031650500,609680,PAYTON HS,1334.0,75.6
17031650500,609755,YOUNG HS,1297.0,68.2
17031660301,609693,WESTINGHOUSE HS,1005.0,59.4
17031660301,609694,HANCOCK HS,1078.0,22.7
17031660301,609678,JONES HS,1276.0,51.4
17031660301,610391,LINDBLOM HS,1046.0,15.7
17031660301,609680,PAYTON HS,1334.0,68.3
17031660301,609751,KING HS,939.0,59.5
17031660301,609755,YOUNG HS,1297.0,60.8
17031660301,609726,BROOKS HS,1111.0,63.5
17031660301,609749,NORTHSIDE PREP HS,1303.0,109.3
17031660301,610547,SOUTH SHORE INTL HS,901.0,61.4
17031660301,609720,LANE TECH HS,1256.0,80.5
17031660302,609694,HANCOCK HS,1078.0,19.7
17031660302,609693,WESTINGHOUSE HS,1005.0,56.5
17031660302,609678,JONES HS,1276.0,50.6
17031660302,609751,KING HS,939.0,60.6
17031660302,610391,LINDBLOM HS,1046.0,17.3
17031660302,609680,PAYTON HS,1334.0,67.5
17031660302,609749,NORTHSIDE PREP HS,1303.0,110.6
17031660302,609726,BROOKS HS,1111.0,67.7
17031660302,609755,YOUNG HS,1297.0,59.3
17031660302,610547,SOUTH SHORE INTL HS,901.0,63.5
17031660302,609720,LANE TECH HS,1256.0,79.6
17031660400,609694,HANCOCK HS,1078.0,18.7
17031660400,609693,WESTINGHOUSE HS,1005.0,56.5
17031660400,609678,JONES HS,1276.0,53.4
17031660400,610391,LINDBLOM HS,1046.0,21.1
17031660400,609749,NORTHSIDE PREP HS,1303.0,110.6
17031660400,609751,KING HS,939.0,63.9
17031660400,609726,BROOKS HS,1111.0,70.1
17031660400,609680,PAYTON HS,1334.0,71.2
17031660400,609755,YOUNG HS,1297.0,60.8
17031660400,610547,SOUTH SHORE INTL HS,901.0,65.9
17031660400,609720,LANE TECH HS,1256.0,83.1
17031660500,609694,HANCOCK HS,1078.0,22.6
17031660500,609693,WESTINGHOUSE HS,1005.0,62.7
17031660500,609678,JONES HS,1276.0,57.8
17031660500,610391,LINDBLOM HS,1046.0,22.0
17031660500,609726,BROOKS HS,1111.0,67.4
17031660500,609749,NORTHSIDE PREP HS,1303.0,115.5
17031660500,609751,KING HS,939.0,66.4
17031660500,609755,YOUNG HS,1297.0,63.8
17031660500,610547,SOUTH SHORE INTL HS,901.0,66.8
17031660500,609720,LANE TECH HS,1256.0,86.8
17031660500,609680,PAYTON HS,1334.0,74.5
17031660600,609694,HANCOCK HS,1078.0,22.1
17031660600,609693,WESTINGHOUSE HS,1005.0,63.3
17031660600,609678,JONES HS,1276.0,49.2
17031660600,610391,LINDBLOM HS,1046.0,14.4
17031660600,609726,BROOKS HS,1111.0,62.2
17031660600,609680,PAYTON HS,1334.0,66.6
17031660600,609751,KING HS,939.0,57.1
17031660600,609749,NORTHSIDE PREP HS,1303.0,106.6
17031660600,610547,SOUTH SHORE INTL HS,901.0,58.2
17031660600,609755,YOUNG HS,1297.0,58.5
17031660600,609720,LANE TECH HS,1256.0,79.2
17031660700,609720,LANE TECH HS,1256.0,77.4
17031660700,609694,HANCOCK HS,1078.0,31.7
17031660700,609678,JONES HS,1276.0,50.7
17031660700,610391,LINDBLOM HS,1046.0,14.9
17031660700,609693,WESTINGHOUSE HS,1005.0,69.0
17031660700,609749,NORTHSIDE PREP HS,1303.0,106.0
17031660700,609751,KING HS,939.0,59.0
17031660700,609726,BROOKS HS,1111.0,62.8
17031660700,609755,YOUNG HS,1297.0,58.0
17031660700,610547,SOUTH SHORE INTL HS,901.0,50.1
17031660700,609680,PAYTON HS,1334.0,66.6
17031660800,609694,HANCOCK HS,1078.0,23.7
17031660800,609720,LANE TECH HS,1256.0,80.2
17031660800,609693,WESTINGHOUSE HS,1005.0,64.2
17031660800,610391,LINDBLOM HS,1046.0,17.1
17031660800,609678,JONES HS,1276.0,49.8
17031660800,609751,KING HS,939.0,56.9
17031660800,609726,BROOKS HS,1111.0,65.0
17031660800,610547,SOUTH SHORE INTL HS,901.0,58.4
17031660800,609755,YOUNG HS,1297.0,59.4
17031660800,609749,NORTHSIDE PREP HS,1303.0,107.0
17031660800,609680,PAYTON HS,1334.0,67.5
17031660900,609678,JONES HS,1276.0,
17031660900,609680,PAYTON HS,1334.0,
17031660900,609693,WESTINGHOUSE HS,1005.0,
17031660900,609694,HANCOCK HS,1078.0,
17031660900,609720,LANE TECH HS,1256.0,
17031660900,609726,BROOKS HS,1111.0,
17031660900,609749,NORTHSIDE PREP HS,1303.0,
17031660900,609751,KING HS,939.0,
17031660900,610391,LINDBLOM HS,1046.0,
17031660900,609755,YOUNG HS,1297.0,
17031660900,610547,SOUTH SHORE INTL HS,901.0,
17031661000,609720,LANE TECH HS,1256.0,79.3
17031661000,609694,HANCOCK HS,1078.0,33.1
17031661000,610391,LINDBLOM HS,1046.0,22.5
17031661000,609749,NORTHSIDE PREP HS,1303.0,110.0
17031661000,609726,BROOKS HS,1111.0,63.1
17031661000,609693,WESTINGHOUSE HS,1005.0,71.4
17031661000,609751,KING HS,939.0,60.5
17031661000,609755,YOUNG HS,1297.0,62.6
17031661000,610547,SOUTH SHORE INTL HS,901.0,51.0
17031661000,609678,JONES HS,1276.0,56.2
17031661000,609680,PAYTON HS,1334.0,73.1
17031661100,609694,HANCOCK HS,1078.0,29.1
17031661100,609720,LANE TECH HS,1256.0,86.9
17031661100,609693,WESTINGHOUSE HS,1005.0,64.3
17031661100,609678,JONES HS,1276.0,56.0
17031661100,610391,LINDBLOM HS,1046.0,27.9
17031661100,609726,BROOKS HS,1111.0,59.9
17031661100,609751,KING HS,939.0,64.5
17031661100,609749,NORTHSIDE PREP HS,1303.0,114.7
17031661100,610547,SOUTH SHORE INTL HS,901.0,56.6
17031661100,609755,YOUNG HS,1297.0,64.2
17031661100,609680,PAYTON HS,1334.0,73.6
17031670100,609694,HANCOCK HS,1078.0,30.6
17031670100,609678,JONES HS,1276.0,38.3
17031670100,609751,KING HS,939.0,39.9
17031670100,609680,PAYTON HS,1334.0,55.2
17031670100,610391,LINDBLOM HS,1046.0,16.4
17031670100,609755,YOUNG HS,1297.0,52.6
17031670100,609726,BROOKS HS,1111.0,55.9
17031670100,609693,WESTINGHOUSE HS,1005.0,73.4
17031670100,610547,SOUTH SHORE INTL HS,901.0,49.2
17031670100,609749,NORTHSIDE PREP HS,1303.0,98.7
17031670100,609720,LANE TECH HS,1256.0,75.8
17031670200,609694,HANCOCK HS,1078.0,29.1
17031670200,609678,JONES HS,1276.0,39.6
17031670200,609751,KING HS,939.0,41.3
17031670200,609680,PAYTON HS,1334.0,56.6
17031670200,609693,WESTINGHOUSE HS,1005.0,70.8
17031670200,610391,LINDBLOM HS,1046.0,14.9
17031670200,609755,YOUNG HS,1297.0,47.1
17031670200,609726,BROOKS HS,1111.0,57.3
17031670200,610547,SOUTH SHORE INTL HS,901.0,54.9
17031670200,609749,NORTHSIDE PREP HS,1303.0,97.7
17031670200,609720,LANE TECH HS,1256.0,77.8
17031670300,609694,HANCOCK HS,1078.0,27.8
17031670300,609678,JONES HS,1276.0,41.2
17031670300,609680,PAYTON HS,1334.0,58.1
17031670300,609751,KING HS,939.0,42.9
17031670300,609693,WESTINGHOUSE HS,1005.0,70.0
17031670300,610391,LINDBLOM HS,1046.0,17.2
17031670300,609755,YOUNG HS,1297.0,48.2
17031670300,609726,BROOKS HS,1111.0,58.7
17031670300,610547,SOUTH SHORE INTL HS,901.0,55.9
17031670300,609749,NORTHSIDE PREP HS,1303.0,98.8
17031670300,609720,LANE TECH HS,1256.0,77.8
17031670400,609694,HANCOCK HS,1078.0,26.6
17031670400,609678,JONES HS,1276.0,42.6
17031670400,609693,WESTINGHOUSE HS,1005.0,68.4
17031670400,609751,KING HS,939.0,44.3
17031670400,610391,LINDBLOM HS,1046.0,11.9
17031670400,609680,PAYTON HS,1334.0,59.5
17031670400,609755,YOUNG HS,1297.0,53.4
17031670400,609726,BROOKS HS,1111.0,59.9
17031670400,609749,NORTHSIDE PREP HS,1303.0,102.0
17031670400,610547,SOUTH SHORE INTL HS,901.0,56.7
17031670400,609720,LANE TECH HS,1256.0,78.5
17031670500,609694,HANCOCK HS,1078.0,20.7
17031670500,609678,JONES HS,1276.0,40.6
17031670500,609693,WESTINGHOUSE HS,1005.0,62.4
17031670500,610391,LINDBLOM HS,1046.0,11.7
17031670500,609751,KING HS,939.0,48.8
17031670500,609680,PAYTON HS,1334.0,57.5
17031670500,609726,BROOKS HS,1111.0,58.8
17031670500,609755,YOUNG HS,1297.0,51.8
17031670500,609749,NORTHSIDE PREP HS,1303.0,100.7
17031670500,610547,SOUTH SHORE INTL HS,901.0,54.8
17031670500,609720,LANE TECH HS,1256.0,72.8
17031670600,609694,HANCOCK HS,1078.0,26.8
17031670600,609678,JONES HS,1276.0,44.2
17031670600,609693,WESTINGHOUSE HS,1005.0,67.8
17031670600,609751,KING HS,939.0,52.6
17031670600,609726,BROOKS HS,1111.0,57.4
17031670600,609680,PAYTON HS,1334.0,61.1
17031670600,609755,YOUNG HS,1297.0,56.1
17031670600,610391,LINDBLOM HS,1046.0,1.6
17031670600,610547,SOUTH SHORE INTL HS,901.0,51.5
17031670600,609749,NORTHSIDE PREP HS,1303.0,104.4
17031670600,609720,LANE TECH HS,1256.0,81.2
17031670700,609694,HANCOCK HS,1078.0,28.1
17031670700,609678,JONES HS,1276.0,44.0
17031670700,609751,KING HS,939.0,47.9
17031670700,609693,WESTINGHOUSE HS,1005.0,71.0
17031670700,609680,PAYTON HS,1334.0,59.9
17031670700,609755,YOUNG HS,1297.0,50.8
17031670700,610391,LINDBLOM HS,1046.0,7.0
17031670700,609726,BROOKS HS,1111.0,56.1
17031670700,610547,SOUTH SHORE INTL HS,901.0,54.2
17031670700,609749,NORTHSIDE PREP HS,1303.0,101.4
17031670700,609720,LANE TECH HS,1256.0,84.8
17031670800,609694,HANCOCK HS,1078.0,29.4
17031670800,609678,JONES HS,1276.0,41.9
17031670800,609751,KING HS,939.0,46.5
17031670800,609693,WESTINGHOUSE HS,1005.0,69.3
17031670800,609680,PAYTON HS,1334.0,57.9
17031670800,610391,LINDBLOM HS,1046.0,12.9
17031670800,609755,YOUNG HS,1297.0,50.0
17031670800,609726,BROOKS HS,1111.0,54.0
17031670800,610547,SOUTH SHORE INTL HS,901.0,52.3
17031670800,609749,NORTHSIDE PREP HS,1303.0,100.7
17031670800,609720,LANE TECH HS,1256.0,83.1
17031670900,609694,HANCOCK HS,1078.0,30.8
17031670900,609678,JONES HS,1276.0,40.0
17031670900,609680,PAYTON HS,1334.0,57.0
17031670900,609751,KING HS,939.0,40.6
17031670900,609755,YOUNG HS,1297.0,55.3
17031670900,610391,LINDBLOM HS,1046.0,18.2
17031670900,609693,WESTINGHOUSE HS,1005.0,74.8
17031670900,609726,BROOKS HS,1111.0,53.7
17031670900,610547,SOUTH SHORE INTL HS,901.0,47.0
17031670900,609749,NORTHSIDE PREP HS,1303.0,99.9
17031670900,609720,LANE TECH HS,1256.0,78.6
17031671100,609694,HANCOCK HS,1078.0,34.3
17031671100,609678,JONES HS,1276.0,40.4
17031671100,609751,KING HS,939.0,47.5
17031671100,609693,WESTINGHOUSE HS,1005.0,66.2
17031671100,609680,PAYTON HS,1334.0,57.3
17031671100,609755,YOUNG HS,1297.0,50.4
17031671100,610391,LINDBLOM HS,1046.0,12.5
17031671100,609726,BROOKS HS,1111.0,53.1
17031671100,610547,SOUTH SHORE INTL HS,901.0,46.7
17031671100,609749,NORTHSIDE PREP HS,1303.0,97.6
17031671100,609720,LANE TECH HS,1256.0,81.6
17031671200,609694,HANCOCK HS,1078.0,33.4
17031671200,609678,JONES HS,1276.0,41.9
17031671200,609751,KING HS,939.0,48.5
17031671200,609693,WESTINGHOUSE HS,1005.0,67.3
17031671200,610391,LINDBLOM HS,1046.0,13.2
17031671200,609680,PAYTON HS,1334.0,58.9
17031671200,609755,YOUNG HS,1297.0,50.9
17031671200,609726,BROOKS HS,1111.0,54.5
17031671200,610547,SOUTH SHORE INTL HS,901.0,48.2
17031671200,609749,NORTHSIDE PREP HS,1303.0,98.7
17031671200,609720,LANE TECH HS,1256.0,83.0
17031671300,609694,HANCOCK HS,1078.0,33.8
17031671300,609720,LANE TECH HS,1256.0,84.1
17031671300,609678,JONES HS,1276.0,47.6
17031671300,610391,LINDBLOM HS,1046.0,11.8
17031671300,609751,KING HS,939.0,53.6
17031671300,609693,WESTINGHOUSE HS,1005.0,73.9
17031671300,609755,YOUNG HS,1297.0,59.3
17031671300,609726,BROOKS HS,1111.0,58.1
17031671300,609680,PAYTON HS,1334.0,64.5
17031671300,610547,SOUTH SHORE INTL HS,901.0,47.0
17031671300,609749,NORTHSIDE PREP HS,1303.0,107.6
17031671400,609720,LANE TECH HS,1256.0,77.1
17031671400,609694,HANCOCK HS,1078.0,32.8
17031671400,609678,JONES HS,1276.0,49.5
17031671400,610391,LINDBLOM HS,1046.0,8.9
17031671400,609693,WESTINGHOUSE HS,1005.0,71.3
17031671400,609751,KING HS,939.0,57.8
17031671400,609726,BROOKS HS,1111.0,58.8
17031671400,609755,YOUNG HS,1297.0,60.8
17031671400,609749,NORTHSIDE PREP HS,1303.0,110.2
17031671400,610547,SOUTH SHORE INTL HS,901.0,48.7
17031671400,609680,PAYTON HS,1334.0,66.4
17031671500,609720,LANE TECH HS,1256.0,84.0
17031671500,609694,HANCOCK HS,1078.0,35.3
17031671500,609678,JONES HS,1276.0,43.5
17031671500,610391,LINDBLOM HS,1046.0,12.8
17031671500,609751,KING HS,939.0,51.4
17031671500,609726,BROOKS HS,1111.0,50.1
17031671500,609755,YOUNG HS,1297.0,51.1
17031671500,610547,SOUTH SHORE INTL HS,901.0,39.9
17031671500,609693,WESTINGHOUSE HS,1005.0,75.6
17031671500,609680,PAYTON HS,1334.0,60.4
17031671500,609749,NORTHSIDE PREP HS,1303.0,103.2
17031671600,609678,JONES HS,1276.0,41.5
17031671600,609694,HANCOCK HS,1078.0,36.5
17031671600,609720,LANE TECH HS,1256.0,82.6
17031671600,610391,LINDBLOM HS,1046.0,16.7
17031671600,609726,BROOKS HS,1111.0,48.1
17031671600,609751,KING HS,939.0,49.7
17031671600,610547,SOUTH SHORE INTL HS,901.0,37.9
17031671600,609755,YOUNG HS,1297.0,47.7
17031671600,609680,PAYTON HS,1334.0,58.4
17031671600,609693,WESTINGHOUSE HS,1005.0,71.3
17031671600,609749,NORTHSIDE PREP HS,1303.0,100.9
17031671800,609694,HANCOCK HS,1078.0,43.9
17031671800,609720,LANE TECH HS,1256.0,88.7
17031671800,609678,JONES HS,1276.0,48.5
17031671800,609726,BROOKS HS,1111.0,51.1
17031671800,610391,LINDBLOM HS,1046.0,25.6
17031671800,610547,SOUTH SHORE INTL HS,901.0,36.5
17031671800,609680,PAYTON HS,1334.0,65.4
17031671800,609751,KING HS,939.0,49.0
17031671800,609755,YOUNG HS,1297.0,60.1
