geoid,school_id,school,sat_g11,drive_min,drive_mi
17031832400,609726,BROOKS HS,1111.0,28.3,18.22
17031832400,609749,NORTHSIDE PREP HS,1303.0,10.8,5.01
17031832400,609751,KING HS,939.0,18.7,10.59
17031832400,609755,YOUNG HS,1297.0,9.0,3.98
17031832400,610391,LINDBLOM HS,1046.0,22.8,13.86
17031832400,610547,SOUTH SHORE INTL HS,901.0,25.4,15.51
17031832500,609678,JONES HS,1276.0,10.9,4.58
17031832500,609680,PAYTON HS,1334.0,5.4,2.36
17031832500,609693,WESTINGHOUSE HS,1005.0,9.7,4.59
17031832500,609694,HANCOCK HS,1078.0,21.9,10.75
17031832500,609720,LANE TECH HS,1256.0,5.5,2.47
17031832500,609726,BROOKS HS,1111.0,27.5,17.73
17031832500,609749,NORTHSIDE PREP HS,1303.0,10.9,5.46
17031832500,609751,KING HS,939.0,17.9,10.11
17031832500,609755,YOUNG HS,1297.0,8.0,3.42
17031832500,610391,LINDBLOM HS,1046.0,22.1,13.37
17031832500,610547,SOUTH SHORE INTL HS,901.0,24.6,15.02
17031832600,609678,JONES HS,1276.0,9.0,3.79
17031832600,609680,PAYTON HS,1334.0,3.5,1.57
17031832600,609693,WESTINGHOUSE HS,1005.0,8.9,4.56
17031832600,609694,HANCOCK HS,1078.0,21.2,10.72
17031832600,609720,LANE TECH HS,1256.0,6.4,3.08
17031832600,609726,BROOKS HS,1111.0,26.5,17.36
17031832600,609749,NORTHSIDE PREP HS,1303.0,11.8,6.06
17031832600,609751,KING HS,939.0,16.9,9.74
17031832600,609755,YOUNG HS,1297.0,7.4,3.39
17031832600,610391,LINDBLOM HS,1046.0,21.0,13.0
17031832600,610547,SOUTH SHORE INTL HS,901.0,23.6,14.65
17031832900,609678,JONES HS,1276.0,5.8,2.51
17031832900,609680,PAYTON HS,1334.0,8.5,3.43
17031832900,609693,WESTINGHOUSE HS,1005.0,7.9,3.53
17031832900,609694,HANCOCK HS,1078.0,15.3,7.68
17031832900,609720,LANE TECH HS,1256.0,11.9,6.19
17031832900,609726,BROOKS HS,1111.0,22.4,14.41
17031832900,609749,NORTHSIDE PREP HS,1303.0,16.5,9.03
17031832900,609751,KING HS,939.0,12.8,6.79
17031832900,609755,YOUNG HS,1297.0,1.6,0.44
17031832900,610391,LINDBLOM HS,1046.0,15.9,7.1
17031832900,610547,SOUTH SHORE INTL HS,901.0,19.5,11.7
17031833000,609678,JONES HS,1276.0,5.6,2.36
17031833000,609680,PAYTON HS,1334.0,5.9,2.2
17031833000,609693,WESTINGHOUSE HS,1005.0,6.5,3.03
17031833000,609694,HANCOCK HS,1078.0,16.4,8.28
17031833000,609720,LANE TECH HS,1256.0,9.9,5.37
17031833000,609726,BROOKS HS,1111.0,22.2,14.91
17031833000,609749,NORTHSIDE PREP HS,1303.0,14.6,8.21
17031833000,609751,KING HS,939.0,12.6,7.29
17031833000,609755,YOUNG HS,1297.0,2.4,0.9
17031833000,610391,LINDBLOM HS,1046.0,16.7,10.55
17031833000,610547,SOUTH SHORE INTL HS,901.0,19.2,12.2
17031833100,609678,JONES HS,1276.0,5.2,1.89
17031833100,609680,PAYTON HS,1334.0,7.2,2.65
17031833100,609693,WESTINGHOUSE HS,1005.0,7.6,3.44
17031833100,609694,HANCOCK HS,1078.0,16.3,8.29
17031833100,609720,LANE TECH HS,1256.0,11.5,6.21
17031833100,609726,BROOKS HS,1111.0,22.4,14.83
17031833100,609749,NORTHSIDE PREP HS,1303.0,16.1,9.05
17031833100,609751,KING HS,939.0,12.8,7.21
17031833100,609755,YOUNG HS,1297.0,1.2,0.4
17031833100,610391,LINDBLOM HS,1046.0,16.9,10.47
17031833100,610547,SOUTH SHORE INTL HS,901.0,19.5,12.12
17031833300,609678,JONES HS,1276.0,5.6,1.97
17031833300,609680,PAYTON HS,1334.0,8.9,3.74
17031833300,609693,WESTINGHOUSE HS,1005.0,8.9,4.1
17031833300,609694,HANCOCK HS,1078.0,16.3,8.96
17031833300,609720,LANE TECH HS,1256.0,13.0,6.94
17031833300,609726,BROOKS HS,1111.0,21.5,13.84
17031833300,609749,NORTHSIDE PREP HS,1303.0,17.7,9.78
17031833300,609751,KING HS,939.0,11.9,6.22
17031833300,609755,YOUNG HS,1297.0,3.3,1.0
17031833300,610391,LINDBLOM HS,1046.0,16.0,9.48
17031833300,610547,SOUTH SHORE INTL HS,901.0,18.6,11.13
17031833900,609678,JONES HS,1276.0,21.7,12.84
17031833900,609680,PAYTON HS,1334.0,26.6,15.68
17031833900,609693,WESTINGHOUSE HS,1005.0,28.8,17.24
17031833900,609694,HANCOCK HS,1078.0,22.9,11.98
17031833900,609720,LANE TECH HS,1256.0,30.8,18.88
17031833900,609726,BROOKS HS,1111.0,9.6,5.71
17031833900,609749,NORTHSIDE PREP HS,1303.0,35.4,21.73
17031833900,609751,KING HS,939.0,15.4,7.81
17031833900,609755,YOUNG HS,1297.0,23.6,14.39
17031833900,610391,LINDBLOM HS,1046.0,16.6,8.56
17031833900,610547,SOUTH SHORE INTL HS,901.0,6.9,2.92
17031834000,609678,JONES HS,1276.0,19.1,10.93
17031834000,609680,PAYTON HS,1334.0,24.0,13.77
17031834000,609693,WESTINGHOUSE HS,1005.0,26.2,15.33
17031834000,609694,HANCOCK HS,1078.0,19.3,10.06
17031834000,609720,LANE TECH HS,1256.0,28.2,16.97
17031834000,609726,BROOKS HS,1111.0,7.4,3.17
17031834000,609749,NORTHSIDE PREP HS,1303.0,32.8,19.81
17031834000,609751,KING HS,939.0,15.0,7.75
17031834000,609755,YOUNG HS,1297.0,21.0,12.48
17031834000,610391,LINDBLOM HS,1046.0,13.8,6.64
17031834000,610547,SOUTH SHORE INTL HS,901.0,10.1,4.97
17031834200,609678,JONES HS,1276.0,19.6,9.52
17031834200,609680,PAYTON HS,1334.0,24.8,13.2
17031834200,609693,WESTINGHOUSE HS,1005.0,27.0,14.76
17031834200,609694,HANCOCK HS,1078.0,18.4,9.24
17031834200,609720,LANE TECH HS,1256.0,29.0,16.4
17031834200,609726,BROOKS HS,1111.0,8.7,5.81
17031834200,609749,NORTHSIDE PREP HS,1303.0,33.6,19.25
17031834200,609751,KING HS,939.0,10.5,4.99
17031834200,609755,YOUNG HS,1297.0,21.8,11.91
17031834200,610391,LINDBLOM HS,1046.0,12.2,5.82
17031834200,610547,SOUTH SHORE INTL HS,901.0,1.5,0.59
17031834300,609678,JONES HS,1276.0,19.5,11.03
17031834300,609680,PAYTON HS,1334.0,24.4,13.87
17031834300,609693,WESTINGHOUSE HS,1005.0,26.6,15.43
17031834300,609694,HANCOCK HS,1078.0,19.7,9.83
17031834300,609720,LANE TECH HS,1256.0,28.6,17.07
17031834300,609726,BROOKS HS,1111.0,8.0,5.13
17031834300,609749,NORTHSIDE PREP HS,1303.0,33.2,19.91
17031834300,609751,KING HS,939.0,11.8,5.58
17031834300,609755,YOUNG HS,1297.0,21.4,12.58
17031834300,610391,LINDBLOM HS,1046.0,13.5,6.41
17031834300,610547,SOUTH SHORE INTL HS,901.0,3.7,1.7
17031834400,609678,JONES HS,1276.0,16.3,7.76
17031834400,609680,PAYTON HS,1334.0,21.9,10.44
17031834400,609693,WESTINGHOUSE HS,1005.0,24.6,13.29
17031834400,609694,HANCOCK HS,1078.0,16.0,7.76
17031834400,609720,LANE TECH HS,1256.0,26.5,14.93
17031834400,609726,BROOKS HS,1111.0,12.9,7.48
17031834400,609749,NORTHSIDE PREP HS,1303.0,31.2,17.77
17031834400,609751,KING HS,939.0,7.4,3.19
17031834400,609755,YOUNG HS,1297.0,19.4,10.44
17031834400,610391,LINDBLOM HS,1046.0,9.7,4.34
17031834400,610547,SOUTH SHORE INTL HS,901.0,5.7,2.26
17031834500,609678,JONES HS,1276.0,12.9,6.71
17031834500,609680,PAYTON HS,1334.0,17.8,9.55
17031834500,609693,WESTINGHOUSE HS,1005.0,20.0,11.11
17031834500,609694,HANCOCK HS,1078.0,12.5,6.4
17031834500,609720,LANE TECH HS,1256.0,22.0,12.75
17031834500,609726,BROOKS HS,1111.0,12.7,7.02
17031834500,609749,NORTHSIDE PREP HS,1303.0,26.6,15.59
17031834500,609751,KING HS,939.0,6.3,3.03
17031834500,609755,YOUNG HS,1297.0,14.8,8.26
17031834500,610391,LINDBLOM HS,1046.0,6.2,2.98
17031834500,610547,SOUTH SHORE INTL HS,901.0,7.5,3.82
17031834600,609678,JONES HS,1276.0,13.0,6.58
17031834600,609680,PAYTON HS,1334.0,17.9,9.42
17031834600,609693,WESTINGHOUSE HS,1005.0,20.1,10.98
17031834600,609694,HANCOCK HS,1078.0,12.0,5.28
17031834600,609720,LANE TECH HS,1256.0,22.1,12.62
17031834600,609726,BROOKS HS,1111.0,12.0,7.21
17031834600,609749,NORTHSIDE PREP HS,1303.0,26.7,15.47
17031834600,609751,KING HS,939.0,7.4,3.4
17031834600,609755,YOUNG HS,1297.0,14.9,8.13
17031834600,610391,LINDBLOM HS,1046.0,5.9,2.62
17031834600,610547,SOUTH SHORE INTL HS,901.0,8.8,4.5
17031834700,609678,JONES HS,1276.0,13.5,6.64
17031834700,609680,PAYTON HS,1334.0,19.1,9.71
17031834700,609693,WESTINGHOUSE HS,1005.0,21.0,10.18
17031834700,609694,HANCOCK HS,1078.0,11.1,4.6
17031834700,609720,LANE TECH HS,1256.0,23.3,12.91
17031834700,609726,BROOKS HS,1111.0,14.5,8.01
17031834700,609749,NORTHSIDE PREP HS,1303.0,27.9,15.76
17031834700,609751,KING HS,939.0,8.5,3.82
17031834700,609755,YOUNG HS,1297.0,16.0,7.33
17031834700,610391,LINDBLOM HS,1046.0,5.8,2.44
17031834700,610547,SOUTH SHORE INTL HS,901.0,11.1,5.29
17031834800,609678,JONES HS,1276.0,13.9,7.04
17031834800,609680,PAYTON HS,1334.0,19.5,9.15
17031834800,609693,WESTINGHOUSE HS,1005.0,21.3,10.58
17031834800,609694,HANCOCK HS,1078.0,10.2,5.25
17031834800,609720,LANE TECH HS,1256.0,23.7,12.35
17031834800,609726,BROOKS HS,1111.0,14.1,7.71
17031834800,609749,NORTHSIDE PREP HS,1303.0,28.3,15.19
17031834800,609751,KING HS,939.0,8.8,4.22
17031834800,609755,YOUNG HS,1297.0,16.3,7.74
17031834800,610391,LINDBLOM HS,1046.0,4.0,1.83
17031834800,610547,SOUTH SHORE INTL HS,901.0,9.3,4.68
17031834900,609678,JONES HS,1276.0,16.8,8.4
17031834900,609680,PAYTON HS,1334.0,21.8,11.6
17031834900,609693,WESTINGHOUSE HS,1005.0,21.6,10.69
17031834900,609694,HANCOCK HS,1078.0,9.8,4.86
17031834900,609720,LANE TECH HS,1256.0,26.0,14.81
17031834900,609726,BROOKS HS,1111.0,14.2,7.56
17031834900,609749,NORTHSIDE PREP HS,1303.0,30.6,17.65
17031834900,609751,KING HS,939.0,11.7,5.58
17031834900,609755,YOUNG HS,1297.0,16.7,7.83
17031834900,610391,LINDBLOM HS,1046.0,3.5,1.44
17031834900,610547,SOUTH SHORE INTL HS,901.0,9.8,4.85
17031835000,609678,JONES HS,1276.0,16.0,8.18
17031835000,609680,PAYTON HS,1334.0,21.2,10.03
17031835000,609693,WESTINGHOUSE HS,1005.0,17.7,8.67
17031835000,609694,HANCOCK HS,1078.0,6.5,3.1
17031835000,609720,LANE TECH HS,1256.0,24.5,12.78
17031835000,609726,BROOKS HS,1111.0,18.3,9.81
17031835000,609749,NORTHSIDE PREP HS,1303.0,29.1,15.63
17031835000,609751,KING HS,939.0,12.9,6.33
17031835000,609755,YOUNG HS,1297.0,15.0,7.4
17031835000,610391,LINDBLOM HS,1046.0,3.0,1.19
17031835000,610547,SOUTH SHORE INTL HS,901.0,13.5,6.79
17031835100,609678,JONES HS,1276.0,15.9,7.81
17031835100,609680,PAYTON HS,1334.0,21.1,9.66
17031835100,609693,WESTINGHOUSE HS,1005.0,17.6,7.91
17031835100,609694,HANCOCK HS,1078.0,5.8,2.35
17031835100,609720,LANE TECH HS,1256.0,24.4,12.42
17031835100,609726,BROOKS HS,1111.0,19.7,10.33
17031835100,609749,NORTHSIDE PREP HS,1303.0,29.1,15.26
17031835100,609751,KING HS,939.0,12.8,5.96
17031835100,609755,YOUNG HS,1297.0,14.9,7.03
17031835100,610391,LINDBLOM HS,1046.0,4.5,1.71
17031835100,610547,SOUTH SHORE INTL HS,901.0,14.9,7.31
17031835200,609678,JONES HS,1276.0,18.1,10.24
17031835200,609680,PAYTON HS,1334.0,22.7,12.09
17031835200,609693,WESTINGHOUSE HS,1005.0,17.8,8.72
17031835200,609694,HANCOCK HS,1078.0,4.7,1.75
17031835200,609720,LANE TECH HS,1256.0,26.6,14.19
17031835200,609726,BROOKS HS,1111.0,25.3,14.11
17031835200,609749,NORTHSIDE PREP HS,1303.0,29.5,15.11
17031835200,609751,KING HS,939.0,17.3,8.11
17031835200,609755,YOUNG HS,1297.0,17.0,8.8
17031835200,610391,LINDBLOM HS,1046.0,11.7,5.46
17031835200,610547,SOUTH SHORE INTL HS,901.0,22.2,11.06
17031835500,609678,JONES HS,1276.0,9.2,4.5
17031835500,609680,PAYTON HS,1334.0,14.1,7.37
17031835500,609693,WESTINGHOUSE HS,1005.0,16.3,8.93
17031835500,609694,HANCOCK HS,1078.0,12.3,6.25
17031835500,609720,LANE TECH HS,1256.0,18.3,10.57
17031835500,609726,BROOKS HS,1111.0,15.0,9.2
17031835500,609749,NORTHSIDE PREP HS,1303.0,22.9,13.41
17031835500,609751,KING HS,939.0,4.9,1.75
17031835500,609755,YOUNG HS,1297.0,11.1,6.08
17031835500,610391,LINDBLOM HS,1046.0,9.5,4.84
17031835500,610547,SOUTH SHORE INTL HS,901.0,12.0,6.48
17031835600,609678,JONES HS,1276.0,11.1,5.44
17031835600,609680,PAYTON HS,1334.0,16.0,8.3
17031835600,609693,WESTINGHOUSE HS,1005.0,18.2,9.86
17031835600,609694,HANCOCK HS,1078.0,12.0,5.41
17031835600,609720,LANE TECH HS,1256.0,20.2,11.5
17031835600,609726,BROOKS HS,1111.0,13.8,8.11
17031835600,609749,NORTHSIDE PREP HS,1303.0,24.8,14.35
17031835600,609751,KING HS,939.0,4.9,2.26
17031835600,609755,YOUNG HS,1297.0,13.0,7.01
17031835600,610391,LINDBLOM HS,1046.0,7.7,3.75
17031835600,610547,SOUTH SHORE INTL HS,901.0,10.3,5.24
17031835800,609678,JONES HS,1276.0,10.7,4.52
17031835800,609680,PAYTON HS,1334.0,16.1,8.0
17031835800,609693,WESTINGHOUSE HS,1005.0,18.3,9.57
17031835800,609694,HANCOCK HS,1078.0,13.8,6.68
17031835800,609720,LANE TECH HS,1256.0,20.3,11.2
17031835800,609726,BROOKS HS,1111.0,16.9,9.63
17031835800,609749,NORTHSIDE PREP HS,1303.0,24.9,14.05
17031835800,609751,KING HS,939.0,3.3,0.79
17031835800,609755,YOUNG HS,1297.0,13.1,6.71
17031835800,610391,LINDBLOM HS,1046.0,11.2,5.27
17031835800,610547,SOUTH SHORE INTL HS,901.0,11.5,5.6
17031836000,609678,JONES HS,1276.0,10.9,5.23
17031836000,609680,PAYTON HS,1334.0,16.5,7.91
17031836000,609693,WESTINGHOUSE HS,1005.0,19.2,9.88
17031836000,609694,HANCOCK HS,1078.0,14.7,7.07
17031836000,609720,LANE TECH HS,1256.0,21.2,11.52
17031836000,609726,BROOKS HS,1111.0,17.7,10.22
17031836000,609749,NORTHSIDE PREP HS,1303.0,25.8,14.36
17031836000,609751,KING HS,939.0,2.2,0.49
17031836000,609755,YOUNG HS,1297.0,14.0,7.03
17031836000,610391,LINDBLOM HS,1046.0,12.1,5.66
17031836000,610547,SOUTH SHORE INTL HS,901.0,11.1,5.3
17031836100,609678,JONES HS,1276.0,12.5,5.78
17031836100,609680,PAYTON HS,1334.0,17.7,8.9
17031836100,609693,WESTINGHOUSE HS,1005.0,19.9,10.46
17031836100,609694,HANCOCK HS,1078.0,14.3,6.26
17031836100,609720,LANE TECH HS,1256.0,21.9,12.1
17031836100,609726,BROOKS HS,1111.0,16.1,8.63
17031836100,609749,NORTHSIDE PREP HS,1303.0,26.5,14.94
17031836100,609751,KING HS,939.0,4.4,1.78
17031836100,609755,YOUNG HS,1297.0,14.7,7.61
17031836100,610391,LINDBLOM HS,1046.0,10.0,4.6
17031836100,610547,SOUTH SHORE INTL HS,901.0,10.3,4.48
17031836200,609678,JONES HS,1276.0,13.7,6.86
17031836200,609680,PAYTON HS,1334.0,19.3,9.53
17031836200,609693,WESTINGHOUSE HS,1005.0,22.5,11.86
17031836200,609694,HANCOCK HS,1078.0,16.2,6.65
17031836200,609720,LANE TECH HS,1256.0,24.5,13.5
17031836200,609726,BROOKS HS,1111.0,14.5,8.7
17031836200,609749,NORTHSIDE PREP HS,1303.0,29.1,16.34
17031836200,609751,KING HS,939.0,4.5,1.99
17031836200,609755,YOUNG HS,1297.0,17.3,9.01
17031836200,610391,LINDBLOM HS,1046.0,9.9,4.64
17031836200,610547,SOUTH SHORE INTL HS,901.0,7.8,3.78
17031836300,609678,JONES HS,1276.0,12.3,6.11
17031836300,609680,PAYTON HS,1334.0,17.9,8.79
17031836300,609693,WESTINGHOUSE HS,1005.0,21.1,11.11
17031836300,609694,HANCOCK HS,1078.0,15.7,7.06
17031836300,609720,LANE TECH HS,1256.0,23.1,12.75
17031836300,609726,BROOKS HS,1111.0,16.0,9.46
17031836300,609749,NORTHSIDE PREP HS,1303.0,27.7,15.6
17031836300,609751,KING HS,939.0,2.7,0.97
17031836300,609755,YOUNG HS,1297.0,15.9,8.26
17031836300,610391,LINDBLOM HS,1046.0,11.4,5.41
17031836300,610547,SOUTH SHORE INTL HS,901.0,9.3,4.55
17031836400,609678,JONES HS,1276.0,8.4,4.45
17031836400,609680,PAYTON HS,1334.0,14.0,7.13
17031836400,609693,WESTINGHOUSE HS,1005.0,18.6,10.0
17031836400,609694,HANCOCK HS,1078.0,16.4,8.3
17031836400,609720,LANE TECH HS,1256.0,20.5,11.64
17031836400,609726,BROOKS HS,1111.0,19.7,11.59
17031836400,609749,NORTHSIDE PREP HS,1303.0,25.1,14.48
17031836400,609751,KING HS,939.0,4.3,1.87
17031836400,609755,YOUNG HS,1297.0,13.4,7.15
17031836400,610391,LINDBLOM HS,1046.0,14.6,7.48
17031836400,610547,SOUTH SHORE INTL HS,901.0,12.0,5.66
17031836500,609678,JONES HS,1276.0,7.3,3.83
17031836500,609680,PAYTON HS,1334.0,12.9,6.51
17031836500,609693,WESTINGHOUSE HS,1005.0,17.5,9.38
17031836500,609694,HANCOCK HS,1078.0,17.0,10.12
17031836500,609720,LANE TECH HS,1256.0,19.5,11.02
17031836500,609726,BROOKS HS,1111.0,21.9,12.83
17031836500,609749,NORTHSIDE PREP HS,1303.0,24.1,13.86
17031836500,609751,KING HS,939.0,7.2,3.33
17031836500,609755,YOUNG HS,1297.0,12.3,6.53
17031836500,610391,LINDBLOM HS,1046.0,16.3,8.47
17031836500,610547,SOUTH SHORE INTL HS,901.0,14.6,7.13
17031836600,609678,JONES HS,1276.0,12.0,5.99
17031836600,609680,PAYTON HS,1334.0,9.8,4.41
17031836600,609693,WESTINGHOUSE HS,1005.0,2.3,0.82
17031836600,609694,HANCOCK HS,1078.0,16.7,8.23
17031836600,609720,LANE TECH HS,1256.0,10.1,4.35
17031836600,609726,BROOKS HS,1111.0,28.9,18.43
17031836600,609749,NORTHSIDE PREP HS,1303.0,13.9,6.6
17031836600,609751,KING HS,939.0,19.3,10.81
17031836600,609755,YOUNG HS,1297.0,7.6,3.56
17031836600,610391,LINDBLOM HS,1046.0,20.3,10.22
17031836600,610547,SOUTH SHORE INTL HS,901.0,26.0,15.72
17031836700,609678,JONES HS,1276.0,11.3,5.21
17031836700,609680,PAYTON HS,1334.0,11.2,4.78
17031836700,609693,WESTINGHOUSE HS,1005.0,1.8,0.42
17031836700,609694,HANCOCK HS,1078.0,16.3,7.83
17031836700,609720,LANE TECH HS,1256.0,11.7,5.09
17031836700,609726,BROOKS HS,1111.0,28.2,17.66
17031836700,609749,NORTHSIDE PREP HS,1303.0,15.6,7.34
17031836700,609751,KING HS,939.0,18.6,10.03
17031836700,609755,YOUNG HS,1297.0,7.1,2.91
17031836700,610391,LINDBLOM HS,1046.0,19.7,9.44
17031836700,610547,SOUTH SHORE INTL HS,901.0,25.3,14.94
17031836800,609678,JONES HS,1276.0,11.1,5.35
17031836800,609680,PAYTON HS,1334.0,11.8,5.06
17031836800,609693,WESTINGHOUSE HS,1005.0,2.6,0.78
17031836800,609694,HANCOCK HS,1078.0,15.2,7.3
17031836800,609720,LANE TECH HS,1256.0,12.9,5.64
17031836800,609726,BROOKS HS,1111.0,28.0,17.8
17031836800,609749,NORTHSIDE PREP HS,1303.0,16.5,8.38
17031836800,609751,KING HS,939.0,18.4,10.18
17031836800,609755,YOUNG HS,1297.0,6.9,3.06
17031836800,610391,LINDBLOM HS,1046.0,19.5,9.59
17031836800,610547,SOUTH SHORE INTL HS,901.0,25.1,15.09
17031836900,609678,JONES HS,1276.0,9.5,4.71
17031836900,609680,PAYTON HS,1334.0,11.1,4.73
17031836900,609693,WESTINGHOUSE HS,1005.0,2.9,0.93
17031836900,609694,HANCOCK HS,1078.0,14.9,7.2
17031836900,609720,LANE TECH HS,1256.0,12.7,5.59
17031836900,609726,BROOKS HS,1111.0,26.5,17.16
17031836900,609749,NORTHSIDE PREP HS,1303.0,16.6,7.85
17031836900,609751,KING HS,939.0,16.9,9.53
17031836900,609755,YOUNG HS,1297.0,5.4,2.41
17031836900,610391,LINDBLOM HS,1046.0,18.0,8.94
17031836900,610547,SOUTH SHORE INTL HS,901.0,23.6,14.44
17031837000,609678,JONES HS,1276.0,9.2,4.33
17031837000,609680,PAYTON HS,1334.0,11.3,4.79
17031837000,609693,WESTINGHOUSE HS,1005.0,3.7,1.31
17031837000,609694,HANCOCK HS,1078.0,14.7,7.17
17031837000,609720,LANE TECH HS,1256.0,13.6,5.97
17031837000,609726,BROOKS HS,1111.0,26.1,16.78
17031837000,609749,NORTHSIDE PREP HS,1303.0,17.4,8.23
17031837000,609751,KING HS,939.0,16.5,9.16
17031837000,609755,YOUNG HS,1297.0,5.6,2.41
17031837000,610391,LINDBLOM HS,1046.0,17.6,8.56
17031837000,610547,SOUTH SHORE INTL HS,901.0,23.2,14.07
17031837100,609678,JONES HS,1276.0,9.5,4.59
17031837100,609680,PAYTON HS,1334.0,10.2,4.31
17031837100,609693,WESTINGHOUSE HS,1005.0,2.6,0.8
17031837100,609694,HANCOCK HS,1078.0,15.1,7.42
17031837100,609720,LANE TECH HS,1256.0,12.5,5.47
17031837100,609726,BROOKS HS,1111.0,26.5,17.04
17031837100,609749,NORTHSIDE PREP HS,1303.0,16.3,7.72
17031837100,609751,KING HS,939.0,16.9,9.41
17031837100,609755,YOUNG HS,1297.0,5.4,2.33
17031837100,610391,LINDBLOM HS,1046.0,18.0,8.82
17031837100,610547,SOUTH SHORE INTL HS,901.0,23.6,14.32
17031837300,609678,JONES HS,1276.0,9.0,4.41
17031837300,609680,PAYTON HS,1334.0,11.9,5.38
17031837300,609693,WESTINGHOUSE HS,1005.0,3.4,1.38
17031837300,609694,HANCOCK HS,1078.0,12.7,6.24
17031837300,609720,LANE TECH HS,1256.0,13.2,6.05
17031837300,609726,BROOKS HS,1111.0,26.0,16.86
17031837300,609749,NORTHSIDE PREP HS,1303.0,17.1,8.3
17031837300,609751,KING HS,939.0,16.3,9.24
17031837300,609755,YOUNG HS,1297.0,5.8,2.58
17031837300,610391,LINDBLOM HS,1046.0,16.3,8.23
17031837300,610547,SOUTH SHORE INTL HS,901.0,23.0,14.15
17031837400,609678,JONES HS,1276.0,7.8,3.91
17031837400,609680,PAYTON HS,1334.0,10.8,4.7
17031837400,609693,WESTINGHOUSE HS,1005.0,4.2,1.72
17031837400,609694,HANCOCK HS,1078.0,13.4,6.74
17031837400,609720,LANE TECH HS,1256.0,13.7,6.36
17031837400,609726,BROOKS HS,1111.0,24.7,16.36
17031837400,609749,NORTHSIDE PREP HS,1303.0,17.9,8.64
17031837400,609751,KING HS,939.0,15.1,8.73
17031837400,609755,YOUNG HS,1297.0,4.6,2.08
17031837400,610391,LINDBLOM HS,1046.0,16.2,8.14
17031837400,610547,SOUTH SHORE INTL HS,901.0,21.8,13.64
17031837800,609678,JONES HS,1276.0,7.9,3.77
17031837800,609680,PAYTON HS,1334.0,8.3,3.45
17031837800,609693,WESTINGHOUSE HS,1005.0,3.7,1.65
17031837800,609694,HANCOCK HS,1078.0,15.6,7.83
17031837800,609720,LANE TECH HS,1256.0,11.0,5.0
17031837800,609726,BROOKS HS,1111.0,24.9,16.22
17031837800,609749,NORTHSIDE PREP HS,1303.0,15.9,7.73
17031837800,609751,KING HS,939.0,15.3,8.6
17031837800,609755,YOUNG HS,1297.0,3.5,1.47
17031837800,610391,LINDBLOM HS,1046.0,17.0,8.23
17031837800,610547,SOUTH SHORE INTL HS,901.0,22.0,13.51
17031838000,609678,JONES HS,1276.0,6.8,3.11
17031838000,609680,PAYTON HS,1334.0,8.9,3.57
17031838000,609693,WESTINGHOUSE HS,1005.0,5.8,2.3
17031838000,609694,HANCOCK HS,1078.0,14.9,7.44
17031838000,609720,LANE TECH HS,1256.0,12.0,5.39
17031838000,609726,BROOKS HS,1111.0,23.7,15.56
17031838000,609749,NORTHSIDE PREP HS,1303.0,16.9,9.17
17031838000,609751,KING HS,939.0,14.1,7.94
17031838000,609755,YOUNG HS,1297.0,2.7,0.94
17031838000,610391,LINDBLOM HS,1046.0,16.3,8.08
17031838000,610547,SOUTH SHORE INTL HS,901.0,20.8,12.85
17031838100,609678,JONES HS,1276.0,6.5,2.69
17031838100,609680,PAYTON HS,1334.0,8.0,3.15
17031838100,609693,WESTINGHOUSE HS,1005.0,6.2,2.7
17031838100,609694,HANCOCK HS,1078.0,14.7,7.38
17031838100,609720,LANE TECH HS,1256.0,11.4,5.91
17031838100,609726,BROOKS HS,1111.0,23.4,15.14
17031838100,609749,NORTHSIDE PREP HS,1303.0,16.0,8.75
17031838100,609751,KING HS,939.0,13.8,7.52
17031838100,609755,YOUNG HS,1297.0,1.8,0.52
17031838100,610391,LINDBLOM HS,1046.0,16.1,8.02
17031838100,610547,SOUTH SHORE INTL HS,901.0,20.5,12.43
17031838200,609678,JONES HS,1276.0,7.5,3.22
17031838200,609680,PAYTON HS,1334.0,10.0,3.83
17031838200,609693,WESTINGHOUSE HS,1005.0,8.0,3.22
17031838200,609694,HANCOCK HS,1078.0,14.8,7.07
17031838200,609720,LANE TECH HS,1256.0,13.3,6.59
17031838200,609726,BROOKS HS,1111.0,24.4,15.01
17031838200,609749,NORTHSIDE PREP HS,1303.0,18.0,9.44
17031838200,609751,KING HS,939.0,14.8,7.39
17031838200,609755,YOUNG HS,1297.0,3.8,1.2
17031838200,610391,LINDBLOM HS,1046.0,16.2,7.71
17031838200,610547,SOUTH SHORE INTL HS,901.0,21.4,12.3
17031838300,609678,JONES HS,1276.0,6.8,2.48
17031838300,609680,PAYTON HS,1334.0,1.3,0.26
17031838300,609693,WESTINGHOUSE HS,1005.0,11.0,4.8
17031838300,609694,HANCOCK HS,1078.0,20.7,11.12
17031838300,609720,LANE TECH HS,1256.0,9.6,4.49
17031838300,609726,BROOKS HS,1111.0,25.9,16.0
17031838300,609749,NORTHSIDE PREP HS,1303.0,14.6,7.78
17031838300,609751,KING HS,939.0,16.3,8.37
17031838300,609755,YOUNG HS,1297.0,7.6,2.99
17031838300,610391,LINDBLOM HS,1046.0,20.4,11.64
17031838300,610547,SOUTH SHORE INTL HS,901.0,22.9,13.29
17031838600,609678,JONES HS,1276.0,9.1,4.42
17031838600,609680,PAYTON HS,1334.0,11.6,5.01
17031838600,609693,WESTINGHOUSE HS,1005.0,4.9,2.09
